node_id,Location,lat,lon,region,industry,type,landmass
oft_ship124,Sevastopol,44.616667,33.533333,Mediterranean,Shipping,offtake,Eurasia_Africa
oft_ship125,Port Of Rouen,49.45,1.066667,Western Europe,Shipping,offtake,Eurasia_Africa
oft_ship126,Tri-City Port,38.716667,-90.2,NA East Coast,Shipping,offtake,NorthAmerica
oft_ship127,Vanasadam - Port of Tallinn,59.450128,24.766676,Nordics,Shipping,offtake,Eurasia_Africa
oft_ship128,Sillamae,59.42612,27.73945,Nordics,Shipping,offtake,Eurasia_Africa
oft_ship129,Trieste,45.651,13.746,Mediterranean,Shipping,offtake,Eurasia_Africa
oft_ship130,Cleveland,41.5,-81.716667,NA East Coast,Shipping,offtake,NorthAmerica
oft_ship131,Belfast,54.616667,-5.9,Western Europe,Shipping,offtake,Ireland
oft_ship132,Pori,61.483333,21.8,Nordics,Shipping,offtake,Eurasia_Africa
oft_ship133,Vancouver,49.283333,-123.116667,NA West Coast,Shipping,offtake,NorthAmerica
oft_ship134,Sankt-Peterburg,59.933333,30.3,Nordics,Shipping,offtake,Eurasia_Africa
oft_ship135,Busan,35.1,129.033333,Japan & South Korea,Shipping,offtake,Eurasia_Africa
oft_ship136,Inchon,37.466667,126.616667,Japan & South Korea,Shipping,offtake,Eurasia_Africa
oft_ship137,Bangkok,13.75,100.5,South-east Asia,Shipping,offtake,Eurasia_Africa
oft_ship138,Shanghai,31.216667,121.5,China & Hong Kong,Shipping,offtake,Eurasia_Africa
oft_ship139,Qingdao Gang,36.033333,120.266667,China & Hong Kong,Shipping,offtake,Eurasia_Africa
oft_ship140,Johor,1.433333,103.9,South-east Asia,Shipping,offtake,Eurasia_Africa
oft_ship141,Jurong Island,1.283333,103.733333,South-east Asia,Shipping,offtake,Eurasia_Africa
oft_ship142,Auckland,-36.85,174.766667,East Australia,Shipping,offtake,NewZealand
oft_ship143,Rio Grande,-32.05,-52.083333,S Latin America,Shipping,offtake,SouthAmerica
oft_ship144,Manila,14.583333,120.966667,South-east Asia,Shipping,offtake,Philippines
oft_ship145,Paldiski Lounasadam,59.333343,24.081111,Nordics,Shipping,offtake,Eurasia_Africa
oft_ship146,Tan-Shui,25.183333,121.4,China & Hong Kong,Shipping,offtake,Taiwan
oft_ship147,Muuga-Port of Tallin,59.500042,24.966693,Nordics,Shipping,offtake,Eurasia_Africa
oft_ship148,Tai-Chung Kang,24.3,120.5,China & Hong Kong,Shipping,offtake,Taiwan
oft_ship149,Kao-Hsiung,22.616667,120.25,China & Hong Kong,Shipping,offtake,Taiwan
oft_ship150,Gdynia,54.533333,18.55,Nordics,Shipping,offtake,Eurasia_Africa
oft_ship151,Kobenhavn,55.7,12.616667,Nordics,Shipping,offtake,Eurasia_Africa
oft_ship152,Riga,56.95,24.1,Nordics,Shipping,offtake,Eurasia_Africa
oft_ship153,Tubarao,-20.283333,-40.25,S Latin America,Shipping,offtake,SouthAmerica
oft_ship154,Fremantle,-32.05,115.75,West Australia,Shipping,offtake,Australia
oft_ship155,Bahai De La Habana,23.133333,-82.366667,N Latin America,Shipping,offtake,Cuba
oft_ship156,Vladivostok,43.108888889,131.888333333,China & Hong Kong,Shipping,offtake,Eurasia_Africa
oft_ship157,Melbourne,-37.833333,144.966667,East Australia,Shipping,offtake,Australia
oft_ship158,Newcastle,-32.916667,151.783333,East Australia,Shipping,offtake,Australia
oft_ship159,Brisbane,-27.466667,153.033333,East Australia,Shipping,offtake,Australia
oft_ship160,Sydney,-33.866667,151.2,East Australia,Shipping,offtake,Australia
oft_ship161,Bahia De Sagua De Tanamo,20.683333,-75.33333299999998,N Latin America,Shipping,offtake,Cuba
oft_ship162,Antilla,20.833333,-75.733333,N Latin America,Shipping,offtake,Cuba
oft_ship163,Chi-Lung,25.133333,121.766667,China & Hong Kong,Shipping,offtake,Taiwan
oft_ship164,Kawasaki Ko,35.5,139.766667,Japan & South Korea,Shipping,offtake,Japan
oft_ship165,Yokohama Ko,35.45,139.583333,Japan & South Korea,Shipping,offtake,Japan
p0,45_98_1000000.0,45.0,98.0,China & Hong Kong,Green Ammonia,production,Eurasia_Africa
p1,-15_-51_1000000.0,-15.0,-51.0,S Latin America,Green Ammonia,production,SouthAmerica
p2,7_23_1000000.0,7.0,23.0,East Africa,Green Ammonia,production,Eurasia_Africa
p3,35_-103_1000000.0,35.0,-103.0,NA East Coast,Green Ammonia,production,NorthAmerica
p4,-20_124_1000000.0,-20.0,124.0,West Australia,Green Ammonia,production,Australia
p5,42_12_1000000.0,42.0,12.0,Mediterranean,Green Ammonia,production,Eurasia_Africa
p6,36_59_1000000.0,36.0,59.0,Middle East & India,Green Ammonia,production,Eurasia_Africa
p7,38_96_1000000.0,38.0,96.0,China & Hong Kong,Green Ammonia,production,Eurasia_Africa
p8,62_-114_1000000.0,62.0,-114.0,NA West Coast,Green Ammonia,production,NorthAmerica
p9,18_28_1000000.0,18.0,28.0,East Africa,Green Ammonia,production,Eurasia_Africa
p10,30_85_1000000.0,30.0,85.0,China & Hong Kong,Green Ammonia,production,Eurasia_Africa
p11,19_4_1000000.0,19.0,4.0,West Africa,Green Ammonia,production,Eurasia_Africa
p12,48_-89_1000000.0,48.0,-89.0,NA East Coast,Green Ammonia,production,NorthAmerica
p13,-52_-74_1000000.0,-52.0,-74.0,S Latin America,Green Ammonia,production,SouthAmerica
p14,-25_16_1000000.0,-25.0,16.0,West Africa,Green Ammonia,production,Eurasia_Africa
p15,35_128_1000000.0,35.0,128.0,Japan & South Korea,Green Ammonia,production,Japan
p16,16_-94_1000000.0,16.0,-94.0,Gulf of Mexico,Green Ammonia,production,NorthAmerica
p17,-28_142_1000000.0,-28.0,142.0,East Australia,Green Ammonia,production,Australia
p18,12_-70_1000000.0,12.0,-70.0,N Latin America,Green Ammonia,production,SouthAmerica
p19,42_109_1000000.0,42.0,109.0,China & Hong Kong,Green Ammonia,production,Eurasia_Africa
p20,-11_-43_1000000.0,-11.0,-43.0,S Latin America,Green Ammonia,production,SouthAmerica
p21,68_13_1000000.0,68.0,13.0,Nordics,Green Ammonia,production,Eurasia_Africa
p22,3_36_1000000.0,3.0,36.0,East Africa,Green Ammonia,production,Eurasia_Africa
p23,48_58_1000000.0,48.0,58.0,Middle East & India,Green Ammonia,production,Eurasia_Africa
p24,38_-106_1000000.0,38.0,-106.0,NA East Coast,Green Ammonia,production,NorthAmerica
p25,33_80_1000000.0,33.0,80.0,Middle East & India,Green Ammonia,production,Eurasia_Africa
p26,53_-98_1000000.0,53.0,-98.0,NA East Coast,Green Ammonia,production,NorthAmerica
p27,-28_-69_1000000.0,-28.0,-69.0,S Latin America,Green Ammonia,production,SouthAmerica
p28,46_109_1000000.0,46.0,109.0,China & Hong Kong,Green Ammonia,production,Eurasia_Africa
p29,26_-7_1000000.0,26.0,-7.0,West Africa,Green Ammonia,production,Eurasia_Africa
p30,-19_16_1000000.0,-19.0,16.0,West Africa,Green Ammonia,production,Eurasia_Africa
p31,18_45_1000000.0,18.0,45.0,Red Sea,Green Ammonia,production,Eurasia_Africa
p32,46_142_1000000.0,46.0,142.0,China & Hong Kong,Green Ammonia,production,Eurasia_Africa
p33,11_108_1000000.0,11.0,108.0,South-east Asia,Green Ammonia,production,Eurasia_Africa
p34,17_10_1000000.0,17.0,10.0,West Africa,Green Ammonia,production,Eurasia_Africa
p35,37_47_1000000.0,37.0,47.0,Middle East & India,Green Ammonia,production,Eurasia_Africa
p36,-10_-57_1000000.0,-10.0,-57.0,S Latin America,Green Ammonia,production,SouthAmerica
p37,-16_26_1000000.0,-16.0,26.0,East Africa,Green Ammonia,production,Eurasia_Africa
p38,27_-114_1000000.0,27.0,-114.0,NA West Coast,Green Ammonia,production,NorthAmerica
p39,39_73_1000000.0,39.0,73.0,Middle East & India,Green Ammonia,production,Eurasia_Africa
p40,26_68_1000000.0,26.0,68.0,Middle East & India,Green Ammonia,production,Eurasia_Africa
p41,-20_122_1000000.0,-20.0,122.0,West Australia,Green Ammonia,production,Australia
p42,-41_174_1000000.0,-41.0,174.0,East Australia,Green Ammonia,production,NewZealand
p43,-12_143_1000000.0,-12.0,143.0,East Australia,Green Ammonia,production,Australia
p44,47_-64_1000000.0,47.0,-64.0,NA East Coast,Green Ammonia,production,NorthAmerica
p45,35_25_1000000.0,35.0,25.0,Mediterranean,Green Ammonia,production,Eurasia_Africa
p46,-10_-48_1000000.0,-10.0,-48.0,S Latin America,Green Ammonia,production,SouthAmerica
p47,11_-64_1000000.0,11.0,-64.0,N Latin America,Green Ammonia,production,SouthAmerica
p48,30_-85_1000000.0,30.0,-85.0,Gulf of Mexico,Green Ammonia,production,NorthAmerica
p49,47_-119_1000000.0,47.0,-119.0,NA West Coast,Green Ammonia,production,NorthAmerica
p50,12_10_1000000.0,12.0,10.0,West Africa,Green Ammonia,production,Eurasia_Africa
p51,55_15_1000000.0,55.0,15.0,Western Europe,Green Ammonia,production,Eurasia_Africa
p52,16_-5_1000000.0,16.0,-5.0,West Africa,Green Ammonia,production,Eurasia_Africa
p53,-30_-70_1000000.0,-30.0,-70.0,S Latin America,Green Ammonia,production,SouthAmerica
p54,30_90_1000000.0,30.0,90.0,China & Hong Kong,Green Ammonia,production,Eurasia_Africa
p55,21_23_1000000.0,21.0,23.0,East Africa,Green Ammonia,production,Eurasia_Africa
p56,-14_-43_1000000.0,-14.0,-43.0,S Latin America,Green Ammonia,production,SouthAmerica
p57,49_88_1000000.0,49.0,88.0,China & Hong Kong,Green Ammonia,production,Eurasia_Africa
p58,57_-64_1000000.0,57.0,-64.0,NA East Coast,Green Ammonia,production,NorthAmerica
p59,17_46_1000000.0,17.0,46.0,Red Sea,Green Ammonia,production,Eurasia_Africa
p60,46_65_1000000.0,46.0,65.0,Middle East & India,Green Ammonia,production,Eurasia_Africa
p61,-6_-81_1000000.0,-6.0,-81.0,S Latin America,Green Ammonia,production,SouthAmerica
p62,31_100_1000000.0,31.0,100.0,China & Hong Kong,Green Ammonia,production,Eurasia_Africa
p63,23_-103_1000000.0,23.0,-103.0,Gulf of Mexico,Green Ammonia,production,NorthAmerica
p64,44_118_1000000.0,44.0,118.0,China & Hong Kong,Green Ammonia,production,Eurasia_Africa
p65,25_119_1000000.0,25.0,119.0,China & Hong Kong,Green Ammonia,production,Eurasia_Africa
p66,58_-93_1000000.0,58.0,-93.0,NA East Coast,Green Ammonia,production,NorthAmerica
p67,37_-118_1000000.0,37.0,-118.0,NA West Coast,Green Ammonia,production,NorthAmerica
p68,-21_25_1000000.0,-21.0,25.0,East Africa,Green Ammonia,production,Eurasia_Africa
p69,12_28_1000000.0,12.0,28.0,East Africa,Green Ammonia,production,Eurasia_Africa
p70,-30_141_1000000.0,-30.0,141.0,East Australia,Green Ammonia,production,Australia
p71,-7_114_1000000.0,-7.0,114.0,South-east Asia,Green Ammonia,production,Indonesia_Java
p72,29_98_1000000.0,29.0,98.0,China & Hong Kong,Green Ammonia,production,Eurasia_Africa
p73,38_89_1000000.0,38.0,89.0,China & Hong Kong,Green Ammonia,production,Eurasia_Africa
p74,54_15_1000000.0,54.0,15.0,Western Europe,Green Ammonia,production,Eurasia_Africa
p75,-18_136_1000000.0,-18.0,136.0,East Australia,Green Ammonia,production,Australia
p76,17_29_1000000.0,17.0,29.0,East Africa,Green Ammonia,production,Eurasia_Africa
p77,20_-12_1000000.0,20.0,-12.0,West Africa,Green Ammonia,production,Eurasia_Africa
p78,-6_35_1000000.0,-6.0,35.0,East Africa,Green Ammonia,production,Eurasia_Africa
p79,35_67_1000000.0,35.0,67.0,Middle East & India,Green Ammonia,production,Eurasia_Africa
p80,27_38_1000000.0,27.0,38.0,Red Sea,Green Ammonia,production,Eurasia_Africa
p81,26_6_1000000.0,26.0,6.0,West Africa,Green Ammonia,production,Eurasia_Africa
p82,46_150_1000000.0,46.0,150.0,China & Hong Kong,Green Ammonia,production,Eurasia_Africa
p83,37_-3_1000000.0,37.0,-3.0,Mediterranean,Green Ammonia,production,Eurasia_Africa
p84,10_79_1000000.0,10.0,79.0,Middle East & India,Green Ammonia,production,Eurasia_Africa
p85,17_25_1000000.0,17.0,25.0,East Africa,Green Ammonia,production,Eurasia_Africa
p86,-9_17_1000000.0,-9.0,17.0,West Africa,Green Ammonia,production,Eurasia_Africa
p87,-23_-52_1000000.0,-23.0,-52.0,S Latin America,Green Ammonia,production,SouthAmerica
p88,59_-3_1000000.0,59.0,-3.0,Western Europe,Green Ammonia,production,Eurasia_Africa
p89,-15_-72_1000000.0,-15.0,-72.0,S Latin America,Green Ammonia,production,SouthAmerica
p90,-17_31_1000000.0,-17.0,31.0,East Africa,Green Ammonia,production,Eurasia_Africa
p91,16_46_1000000.0,16.0,46.0,Red Sea,Green Ammonia,production,Eurasia_Africa
p92,16_6_1000000.0,16.0,6.0,West Africa,Green Ammonia,production,Eurasia_Africa
p93,45_35_1000000.0,45.0,35.0,Mediterranean,Green Ammonia,production,Eurasia_Africa
p94,7_122_1000000.0,7.0,122.0,South-east Asia,Green Ammonia,production,Philippines
p95,44_-87_1000000.0,44.0,-87.0,NA East Coast,Green Ammonia,production,NorthAmerica
p96,45_-82_1000000.0,45.0,-82.0,NA East Coast,Green Ammonia,production,NorthAmerica
p97,18_-67_1000000.0,18.0,-67.0,N Latin America,Green Ammonia,production,NorthAmerica
p98,30_55_1000000.0,30.0,55.0,Middle East & India,Green Ammonia,production,Eurasia_Africa
p99,-23_132_1000000.0,-23.0,132.0,East Australia,Green Ammonia,production,Australia
pf0,45_98_1000000.0,45.0,98.0,China & Hong Kong,Fossil,production,Eurasia_Africa
pf1,-15_-51_1000000.0,-15.0,-51.0,S Latin America,Fossil,production,SouthAmerica
pf2,7_23_1000000.0,7.0,23.0,East Africa,Fossil,production,Eurasia_Africa
pf3,35_-103_1000000.0,35.0,-103.0,NA East Coast,Fossil,production,NorthAmerica
pf4,-20_124_1000000.0,-20.0,124.0,West Australia,Fossil,production,Australia
pf5,42_12_1000000.0,42.0,12.0,Mediterranean,Fossil,production,Eurasia_Africa
pf6,36_59_1000000.0,36.0,59.0,Middle East & India,Fossil,production,Eurasia_Africa
pf7,38_96_1000000.0,38.0,96.0,China & Hong Kong,Fossil,production,Eurasia_Africa
pf8,62_-114_1000000.0,62.0,-114.0,NA West Coast,Fossil,production,NorthAmerica
pf9,18_28_1000000.0,18.0,28.0,East Africa,Fossil,production,Eurasia_Africa
pf10,30_85_1000000.0,30.0,85.0,China & Hong Kong,Fossil,production,Eurasia_Africa
pf11,19_4_1000000.0,19.0,4.0,West Africa,Fossil,production,Eurasia_Africa
pf12,48_-89_1000000.0,48.0,-89.0,NA East Coast,Fossil,production,NorthAmerica
pf13,-52_-74_1000000.0,-52.0,-74.0,S Latin America,Fossil,production,SouthAmerica
pf14,-25_16_1000000.0,-25.0,16.0,West Africa,Fossil,production,Eurasia_Africa
pf15,35_128_1000000.0,35.0,128.0,Japan & South Korea,Fossil,production,Japan
pf16,16_-94_1000000.0,16.0,-94.0,Gulf of Mexico,Fossil,production,NorthAmerica
pf17,-28_142_1000000.0,-28.0,142.0,East Australia,Fossil,production,Australia
pf18,12_-70_1000000.0,12.0,-70.0,N Latin America,Fossil,production,SouthAmerica
pf19,42_109_1000000.0,42.0,109.0,China & Hong Kong,Fossil,production,Eurasia_Africa
pf20,-11_-43_1000000.0,-11.0,-43.0,S Latin America,Fossil,production,SouthAmerica
pf21,68_13_1000000.0,68.0,13.0,Nordics,Fossil,production,Eurasia_Africa
pf22,3_36_1000000.0,3.0,36.0,East Africa,Fossil,production,Eurasia_Africa
pf23,48_58_1000000.0,48.0,58.0,Middle East & India,Fossil,production,Eurasia_Africa
pf24,38_-106_1000000.0,38.0,-106.0,NA East Coast,Fossil,production,NorthAmerica
pf25,33_80_1000000.0,33.0,80.0,Middle East & India,Fossil,production,Eurasia_Africa
pf26,53_-98_1000000.0,53.0,-98.0,NA East Coast,Fossil,production,NorthAmerica
pf27,-28_-69_1000000.0,-28.0,-69.0,S Latin America,Fossil,production,SouthAmerica
pf28,46_109_1000000.0,46.0,109.0,China & Hong Kong,Fossil,production,Eurasia_Africa
pf29,26_-7_1000000.0,26.0,-7.0,West Africa,Fossil,production,Eurasia_Africa
pf30,-19_16_1000000.0,-19.0,16.0,West Africa,Fossil,production,Eurasia_Africa
pf31,18_45_1000000.0,18.0,45.0,Red Sea,Fossil,production,Eurasia_Africa
pf32,46_142_1000000.0,46.0,142.0,China & Hong Kong,Fossil,production,Eurasia_Africa
pf33,11_108_1000000.0,11.0,108.0,South-east Asia,Fossil,production,Eurasia_Africa
pf34,17_10_1000000.0,17.0,10.0,West Africa,Fossil,production,Eurasia_Africa
pf35,37_47_1000000.0,37.0,47.0,Middle East & India,Fossil,production,Eurasia_Africa
pf36,-10_-57_1000000.0,-10.0,-57.0,S Latin America,Fossil,production,SouthAmerica
pf37,-16_26_1000000.0,-16.0,26.0,East Africa,Fossil,production,Eurasia_Africa
pf38,27_-114_1000000.0,27.0,-114.0,NA West Coast,Fossil,production,NorthAmerica
pf39,39_73_1000000.0,39.0,73.0,Middle East & India,Fossil,production,Eurasia_Africa
pf40,26_68_1000000.0,26.0,68.0,Middle East & India,Fossil,production,Eurasia_Africa
pf41,-20_122_1000000.0,-20.0,122.0,West Australia,Fossil,production,Australia
pf42,-41_174_1000000.0,-41.0,174.0,East Australia,Fossil,production,NewZealand
pf43,-12_143_1000000.0,-12.0,143.0,East Australia,Fossil,production,Australia
pf44,47_-64_1000000.0,47.0,-64.0,NA East Coast,Fossil,production,NorthAmerica
pf45,35_25_1000000.0,35.0,25.0,Mediterranean,Fossil,production,Eurasia_Africa
pf46,-10_-48_1000000.0,-10.0,-48.0,S Latin America,Fossil,production,SouthAmerica
pf47,11_-64_1000000.0,11.0,-64.0,N Latin America,Fossil,production,SouthAmerica
pf48,30_-85_1000000.0,30.0,-85.0,Gulf of Mexico,Fossil,production,NorthAmerica
pf49,47_-119_1000000.0,47.0,-119.0,NA West Coast,Fossil,production,NorthAmerica
pf50,12_10_1000000.0,12.0,10.0,West Africa,Fossil,production,Eurasia_Africa
pf51,55_15_1000000.0,55.0,15.0,Western Europe,Fossil,production,Eurasia_Africa
pf52,16_-5_1000000.0,16.0,-5.0,West Africa,Fossil,production,Eurasia_Africa
pf53,-30_-70_1000000.0,-30.0,-70.0,S Latin America,Fossil,production,SouthAmerica
pf54,30_90_1000000.0,30.0,90.0,China & Hong Kong,Fossil,production,Eurasia_Africa
pf55,21_23_1000000.0,21.0,23.0,East Africa,Fossil,production,Eurasia_Africa
pf56,-14_-43_1000000.0,-14.0,-43.0,S Latin America,Fossil,production,SouthAmerica
pf57,49_88_1000000.0,49.0,88.0,China & Hong Kong,Fossil,production,Eurasia_Africa
pf58,57_-64_1000000.0,57.0,-64.0,NA East Coast,Fossil,production,NorthAmerica
pf59,17_46_1000000.0,17.0,46.0,Red Sea,Fossil,production,Eurasia_Africa
pf60,46_65_1000000.0,46.0,65.0,Middle East & India,Fossil,production,Eurasia_Africa
pf61,-6_-81_1000000.0,-6.0,-81.0,S Latin America,Fossil,production,SouthAmerica
pf62,31_100_1000000.0,31.0,100.0,China & Hong Kong,Fossil,production,Eurasia_Africa
pf63,23_-103_1000000.0,23.0,-103.0,Gulf of Mexico,Fossil,production,NorthAmerica
pf64,44_118_1000000.0,44.0,118.0,China & Hong Kong,Fossil,production,Eurasia_Africa
pf65,25_119_1000000.0,25.0,119.0,China & Hong Kong,Fossil,production,Eurasia_Africa
pf66,58_-93_1000000.0,58.0,-93.0,NA East Coast,Fossil,production,NorthAmerica
pf67,37_-118_1000000.0,37.0,-118.0,NA West Coast,Fossil,production,NorthAmerica
pf68,-21_25_1000000.0,-21.0,25.0,East Africa,Fossil,production,Eurasia_Africa
pf69,12_28_1000000.0,12.0,28.0,East Africa,Fossil,production,Eurasia_Africa
pf70,-30_141_1000000.0,-30.0,141.0,East Australia,Fossil,production,Australia
pf71,-7_114_1000000.0,-7.0,114.0,South-east Asia,Fossil,production,Indonesia_Java
pf72,29_98_1000000.0,29.0,98.0,China & Hong Kong,Fossil,production,Eurasia_Africa
pf73,38_89_1000000.0,38.0,89.0,China & Hong Kong,Fossil,production,Eurasia_Africa
pf74,54_15_1000000.0,54.0,15.0,Western Europe,Fossil,production,Eurasia_Africa
pf75,-18_136_1000000.0,-18.0,136.0,East Australia,Fossil,production,Australia
pf76,17_29_1000000.0,17.0,29.0,East Africa,Fossil,production,Eurasia_Africa
pf77,20_-12_1000000.0,20.0,-12.0,West Africa,Fossil,production,Eurasia_Africa
pf78,-6_35_1000000.0,-6.0,35.0,East Africa,Fossil,production,Eurasia_Africa
pf79,35_67_1000000.0,35.0,67.0,Middle East & India,Fossil,production,Eurasia_Africa
pf80,27_38_1000000.0,27.0,38.0,Red Sea,Fossil,production,Eurasia_Africa
pf81,26_6_1000000.0,26.0,6.0,West Africa,Fossil,production,Eurasia_Africa
pf82,46_150_1000000.0,46.0,150.0,China & Hong Kong,Fossil,production,Eurasia_Africa
pf83,37_-3_1000000.0,37.0,-3.0,Mediterranean,Fossil,production,Eurasia_Africa
pf84,10_79_1000000.0,10.0,79.0,Middle East & India,Fossil,production,Eurasia_Africa
pf85,17_25_1000000.0,17.0,25.0,East Africa,Fossil,production,Eurasia_Africa
pf86,-9_17_1000000.0,-9.0,17.0,West Africa,Fossil,production,Eurasia_Africa
pf87,-23_-52_1000000.0,-23.0,-52.0,S Latin America,Fossil,production,SouthAmerica
pf88,59_-3_1000000.0,59.0,-3.0,Western Europe,Fossil,production,Eurasia_Africa
pf89,-15_-72_1000000.0,-15.0,-72.0,S Latin America,Fossil,production,SouthAmerica
pf90,-17_31_1000000.0,-17.0,31.0,East Africa,Fossil,production,Eurasia_Africa
pf91,16_46_1000000.0,16.0,46.0,Red Sea,Fossil,production,Eurasia_Africa
pf92,16_6_1000000.0,16.0,6.0,West Africa,Fossil,production,Eurasia_Africa
pf93,45_35_1000000.0,45.0,35.0,Mediterranean,Fossil,production,Eurasia_Africa
pf94,7_122_1000000.0,7.0,122.0,South-east Asia,Fossil,production,Philippines
pf95,44_-87_1000000.0,44.0,-87.0,NA East Coast,Fossil,production,NorthAmerica
pf96,45_-82_1000000.0,45.0,-82.0,NA East Coast,Fossil,production,NorthAmerica
pf97,18_-67_1000000.0,18.0,-67.0,N Latin America,Fossil,production,NorthAmerica
pf98,30_55_1000000.0,30.0,55.0,Middle East & India,Fossil,production,Eurasia_Africa
pf99,-23_132_1000000.0,-23.0,132.0,East Australia,Fossil,production,Australia
